timestamp,src_service,dst_service,network_latency_seconds,payload_size_bytes,edge_request_rate_rps,edge_error_rate_ratio,time,src_id,dst_id,network_latency_seconds_norm,payload_size_bytes_norm,edge_request_rate_rps_norm,edge_error_rate_ratio_norm
1779842958,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,0,0.0,0.0,0.0,0.0
1779842958,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,1,0.0,0.0,0.0,0.0
1779842958,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,2,0.0,0.0,0.0,0.0
1779842958,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,3,0.0,0.0,0.0,0.0
1779842958,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,7,0.0,0.0,0.0,0.0
1779842958,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,8,0.0,0.0,0.0,0.0
1779842958,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,5,9,0.0,0.0,0.0,0.0
1779842958,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:18+00:00,8,7,0.0,0.0,0.0,0.0
1779842973,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,2,1,0.0,0.0,0.0,0.0
1779842973,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,2,3,0.0,0.0,0.0,0.0
1779842973,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,2,4,0.0,0.0,0.0,0.0
1779842973,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,2,6,0.0,0.0,0.0,0.0
1779842973,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,2,7,0.0,0.0,0.0,0.0
1779842973,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,2,9,0.0,0.0,0.0,0.0
1779842973,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,0,0.0,0.0,0.0,0.0
1779842973,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,1,0.0,0.0,0.0,0.0
1779842973,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,2,0.0,0.0,0.0,0.0
1779842973,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,3,0.0,0.0,0.0,0.0
1779842973,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,7,0.0,0.0,0.0,0.0
1779842973,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,8,0.0,0.0,0.0,0.0
1779842973,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,5,9,0.0,0.0,0.0,0.0
1779842973,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:33+00:00,8,7,0.0,0.0,0.0,0.0
1779842988,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,2,1,0.0,0.0,0.0,0.0
1779842988,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,2,3,0.0,0.0,0.0,0.0
1779842988,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,2,4,0.0,0.0,0.0,0.0
1779842988,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,2,6,0.0,0.0,0.0,0.0
1779842988,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,2,7,0.0,0.0,0.0,0.0
1779842988,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,2,9,0.0,0.0,0.0,0.0
1779842988,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,0,0.0,0.0,0.0,0.0
1779842988,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,1,0.0,0.0,0.0,0.0
1779842988,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,2,0.0,0.0,0.0,0.0
1779842988,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,3,0.0,0.0,0.0,0.0
1779842988,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,7,0.0,0.0,0.0,0.0
1779842988,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,8,0.0,0.0,0.0,0.0
1779842988,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,5,9,0.0,0.0,0.0,0.0
1779842988,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:49:48+00:00,8,7,0.0,0.0,0.0,0.0
1779843003,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,2,1,0.0,0.0,0.0,0.0
1779843003,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,2,3,0.0,0.0,0.0,0.0
1779843003,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,2,4,0.0,0.0,0.0,0.0
1779843003,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,2,6,0.0,0.0,0.0,0.0
1779843003,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,2,7,0.0,0.0,0.0,0.0
1779843003,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,2,9,0.0,0.0,0.0,0.0
1779843003,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,0,0.0,0.0,0.0,0.0
1779843003,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,1,0.0,0.0,0.0,0.0
1779843003,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,2,0.0,0.0,0.0,0.0
1779843003,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,3,0.0,0.0,0.0,0.0
1779843003,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,7,0.0,0.0,0.0,0.0
1779843003,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,8,0.0,0.0,0.0,0.0
1779843003,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,5,9,0.0,0.0,0.0,0.0
1779843003,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:03+00:00,8,7,0.0,0.0,0.0,0.0
1779843018,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,2,1,0.0,0.0,0.0,0.0
1779843018,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,2,3,0.0,0.0,0.0,0.0
1779843018,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,2,4,0.0,0.0,0.0,0.0
1779843018,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,2,6,0.0,0.0,0.0,0.0
1779843018,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,2,7,0.0,0.0,0.0,0.0
1779843018,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,2,9,0.0,0.0,0.0,0.0
1779843018,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,0,0.0,0.0,0.0,0.0
1779843018,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,1,0.0,0.0,0.0,0.0
1779843018,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,2,0.0,0.0,0.0,0.0
1779843018,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,3,0.0,0.0,0.0,0.0
1779843018,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,7,0.0,0.0,0.0,0.0
1779843018,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,8,0.0,0.0,0.0,0.0
1779843018,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,5,9,0.0,0.0,0.0,0.0
1779843018,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:18+00:00,8,7,0.0,0.0,0.0,0.0
1779843033,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,2,1,0.0,0.0,0.0,0.0
1779843033,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,2,3,0.0,0.0,0.0,0.0
1779843033,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,2,4,0.0,0.0,0.0,0.0
1779843033,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,2,6,0.0,0.0,0.0,0.0
1779843033,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,2,7,0.0,0.0,0.0,0.0
1779843033,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,2,9,0.0,0.0,0.0,0.0
1779843033,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,0,0.0,0.0,0.0,0.0
1779843033,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,1,0.0,0.0,0.0,0.0
1779843033,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,2,0.0,0.0,0.0,0.0
1779843033,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,3,0.0,0.0,0.0,0.0
1779843033,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,7,0.0,0.0,0.0,0.0
1779843033,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,8,0.0,0.0,0.0,0.0
1779843033,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,5,9,0.0,0.0,0.0,0.0
1779843033,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:33+00:00,8,7,0.0,0.0,0.0,0.0
1779843048,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,2,1,0.0,0.0,0.0,0.0
1779843048,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,2,3,0.0,0.0,0.0,0.0
1779843048,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,2,4,0.0,0.0,0.0,0.0
1779843048,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,2,6,0.0,0.0,0.0,0.0
1779843048,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,2,7,0.0,0.0,0.0,0.0
1779843048,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,2,9,0.0,0.0,0.0,0.0
1779843048,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,0,0.0,0.0,0.0,0.0
1779843048,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,1,0.0,0.0,0.0,0.0
1779843048,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,2,0.0,0.0,0.0,0.0
1779843048,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,3,0.0,0.0,0.0,0.0
1779843048,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,7,0.0,0.0,0.0,0.0
1779843048,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,8,0.0,0.0,0.0,0.0
1779843048,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,5,9,0.0,0.0,0.0,0.0
1779843048,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:50:48+00:00,8,7,0.0,0.0,0.0,0.0
1779843063,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,2,1,0.0,0.0,0.0,0.0
1779843063,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,2,3,0.0,0.0,0.0,0.0
1779843063,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,2,4,0.0,0.0,0.0,0.0
1779843063,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,2,6,0.0,0.0,0.0,0.0
1779843063,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,2,7,0.0,0.0,0.0,0.0
1779843063,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,2,9,0.0,0.0,0.0,0.0
1779843063,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,0,0.0,0.0,0.0,0.0
1779843063,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,1,0.0,0.0,0.0,0.0
1779843063,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,2,0.0,0.0,0.0,0.0
1779843063,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,3,0.0,0.0,0.0,0.0
1779843063,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,7,0.0,0.0,0.0,0.0
1779843063,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,8,0.0,0.0,0.0,0.0
1779843063,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,5,9,0.0,0.0,0.0,0.0
1779843063,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:03+00:00,8,7,0.0,0.0,0.0,0.0
1779843078,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,2,1,0.0,0.0,0.0,0.0
1779843078,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,2,3,0.0,0.0,0.0,0.0
1779843078,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,2,4,0.0,0.0,0.0,0.0
1779843078,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,2,6,0.0,0.0,0.0,0.0
1779843078,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,2,7,0.0,0.0,0.0,0.0
1779843078,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,2,9,0.0,0.0,0.0,0.0
1779843078,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,0,0.0,0.0,0.0,0.0
1779843078,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,1,0.0,0.0,0.0,0.0
1779843078,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,2,0.0,0.0,0.0,0.0
1779843078,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,3,0.0,0.0,0.0,0.0
1779843078,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,7,0.0,0.0,0.0,0.0
1779843078,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,8,0.0,0.0,0.0,0.0
1779843078,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,5,9,0.0,0.0,0.0,0.0
1779843078,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:18+00:00,8,7,0.0,0.0,0.0,0.0
1779843093,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,2,1,0.0,0.0,0.0,0.0
1779843093,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,2,3,0.0,0.0,0.0,0.0
1779843093,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,2,4,0.0,0.0,0.0,0.0
1779843093,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,2,6,0.0,0.0,0.0,0.0
1779843093,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,2,7,0.0,0.0,0.0,0.0
1779843093,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,2,9,0.0,0.0,0.0,0.0
1779843093,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,0,0.0,0.0,0.0,0.0
1779843093,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,1,0.0,0.0,0.0,0.0
1779843093,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,2,0.0,0.0,0.0,0.0
1779843093,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,3,0.0,0.0,0.0,0.0
1779843093,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,7,0.0,0.0,0.0,0.0
1779843093,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,8,0.0,0.0,0.0,0.0
1779843093,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,5,9,0.0,0.0,0.0,0.0
1779843093,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:33+00:00,8,7,0.0,0.0,0.0,0.0
1779843108,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,2,1,0.0,0.0,0.0,0.0
1779843108,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,2,3,0.0,0.0,0.0,0.0
1779843108,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,2,4,0.0,0.0,0.0,0.0
1779843108,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,2,6,0.0,0.0,0.0,0.0
1779843108,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,2,7,0.0,0.0,0.0,0.0
1779843108,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,2,9,0.0,0.0,0.0,0.0
1779843108,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,0,0.0,0.0,0.0,0.0
1779843108,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,1,0.0,0.0,0.0,0.0
1779843108,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,2,0.0,0.0,0.0,0.0
1779843108,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,3,0.0,0.0,0.0,0.0
1779843108,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,7,0.0,0.0,0.0,0.0
1779843108,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,8,0.0,0.0,0.0,0.0
1779843108,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,5,9,0.0,0.0,0.0,0.0
1779843108,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:51:48+00:00,8,7,0.0,0.0,0.0,0.0
1779843123,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,2,1,0.0,0.0,0.0,0.0
1779843123,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,2,3,0.0,0.0,0.0,0.0
1779843123,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,2,4,0.0,0.0,0.0,0.0
1779843123,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,2,6,0.0,0.0,0.0,0.0
1779843123,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,2,7,0.0,0.0,0.0,0.0
1779843123,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,2,9,0.0,0.0,0.0,0.0
1779843123,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,0,0.0,0.0,0.0,0.0
1779843123,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,1,0.0,0.0,0.0,0.0
1779843123,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,2,0.0,0.0,0.0,0.0
1779843123,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,3,0.0,0.0,0.0,0.0
1779843123,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,7,0.0,0.0,0.0,0.0
1779843123,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,8,0.0,0.0,0.0,0.0
1779843123,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,5,9,0.0,0.0,0.0,0.0
1779843123,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:03+00:00,8,7,0.0,0.0,0.0,0.0
1779843138,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,2,1,0.0,0.0,0.0,0.0
1779843138,checkoutservice,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,2,3,0.0,0.0,0.0,0.0
1779843138,checkoutservice,emailservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,2,4,0.0,0.0,0.0,0.0
1779843138,checkoutservice,paymentservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,2,6,0.0,0.0,0.0,0.0
1779843138,checkoutservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,2,7,0.0,0.0,0.0,0.0
1779843138,checkoutservice,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,2,9,0.0,0.0,0.0,0.0
1779843138,frontend,adservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,0,0.0,0.0,0.0,0.0
1779843138,frontend,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,1,0.0,0.0,0.0,0.0
1779843138,frontend,checkoutservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,2,0.0,0.0,0.0,0.0
1779843138,frontend,currencyservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,3,0.0,0.0,0.0,0.0
1779843138,frontend,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,7,0.0,0.0,0.0,0.0
1779843138,frontend,recommendationservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,8,0.0,0.0,0.0,0.0
1779843138,frontend,shippingservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,5,9,0.0,0.0,0.0,0.0
1779843138,recommendationservice,productcatalogservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:18+00:00,8,7,0.0,0.0,0.0,0.0
1779843153,checkoutservice,cartservice,0.0,0.0,0.0,0.0,2026-05-27 00:52:33+00:00,2,1,0.0,0.0,0.0,0.0
